date,code,open,high,low,close,preclose,volume,amount,turn,pctChg,tradestatus,isST
2017-01-03,sz.000721,9.2400,9.2900,9.0800,9.2200,9.2200,13100767,120238221.0000,3.006106,0.000000,1,0
2017-01-04,sz.000721,9.1900,9.5300,9.1300,9.4100,9.2200,18993133,177347349.0000,4.358170,2.060733,1,0
2017-01-05,sz.000721,9.3800,9.6000,9.3300,9.4300,9.4100,19077798,180639991.0000,4.377597,0.212545,1,0
2017-01-06,sz.000721,9.3800,9.4400,9.2800,9.3100,9.4300,12442108,116392175.0000,2.854970,-1.272533,1,0
2017-01-09,sz.000721,9.3100,9.5500,9.2600,9.4000,9.3100,12651331,118867248.0000,2.902978,0.966694,1,0
2017-01-10,sz.000721,9.4000,9.5500,9.3700,9.4100,9.4000,17035684,161267770.0000,3.909013,0.106385,1,0
2017-01-11,sz.000721,9.4200,9.4500,9.1700,9.1900,9.4100,12786618,118756009.0000,2.934021,-2.337941,1,0
2017-01-12,sz.000721,9.1900,9.2900,8.7700,8.8300,9.1900,16012915,144226002.0000,3.674328,-3.917298,1,0
2017-01-13,sz.000721,8.8100,8.8500,8.5200,8.5800,8.8300,11954981,103526620.0000,2.743193,-2.831257,1,0
2017-01-16,sz.000721,8.5000,8.6000,7.7200,8.0200,8.5800,15972269,130104928.0000,3.665001,-6.526800,1,0
2017-01-17,sz.000721,8.0100,8.1200,7.7000,8.1000,8.0200,8755747,69689156.0000,2.009096,0.997505,1,0
2017-01-18,sz.000721,8.0600,8.3000,8.0100,8.1900,8.1000,9660419,79191089.0000,2.216682,1.111101,1,0
2017-01-19,sz.000721,8.2000,8.2800,8.1000,8.1700,8.1900,5620372,45997781.0000,1.289652,-0.244194,1,0
2017-01-20,sz.000721,8.1500,8.3400,8.1100,8.2900,8.1700,6537730,54123690.0000,1.500149,1.468787,1,0
2017-01-23,sz.000721,8.3200,8.6800,8.2700,8.5300,8.2900,10511247,88751885.0000,2.411914,2.895052,1,0
2017-01-24,sz.000721,8.4800,8.5000,8.3700,8.3900,8.5300,6478774,54681254.0000,1.486621,-1.641259,1,0
2017-01-25,sz.000721,8.3500,8.4500,8.3400,8.3900,8.3900,4232352,35531751.0000,0.971157,0.000000,1,0
2017-01-26,sz.000721,8.4000,8.4600,8.3500,8.4400,8.3900,3977499,33490374.0000,0.912678,0.595938,1,0
2017-02-03,sz.000721,8.4500,8.4800,8.3200,8.3700,8.4400,3880015,32508583.0000,0.890309,-0.829380,1,0
2017-02-06,sz.000721,8.3700,8.4700,8.3500,8.4500,8.3700,4281012,36075445.0000,0.982322,0.955794,1,0
2017-02-07,sz.000721,8.4700,8.6200,8.4600,8.5500,8.4500,8143402,69472282.0000,1.868587,1.183437,1,0
2017-02-08,sz.000721,8.5400,8.5700,8.4000,8.5500,8.5500,6757240,57252763.0000,1.550518,0.000000,1,0
2017-02-09,sz.000721,8.5000,8.6300,8.4900,8.6000,8.5500,8898281,76357531.0000,2.041802,0.584798,1,0
2017-02-10,sz.000721,8.6000,9.1100,8.5800,8.8900,8.6000,17892338,158780658.0000,4.105581,3.372092,1,0
2017-02-13,sz.000721,8.8300,9.0400,8.8100,9.0200,8.8900,13125668,117219716.0000,3.011819,1.462318,1,0
2017-02-14,sz.000721,9.0200,9.0200,8.8000,8.9200,9.0200,10647609,94660194.0000,2.443203,-1.108652,1,0
2017-02-15,sz.000721,8.8500,9.0400,8.7800,8.8300,8.9200,12665690,112697899.0000,2.906273,-1.008970,1,0
2017-02-16,sz.000721,8.8800,9.0500,8.8000,8.9000,8.8300,12308231,109887953.0000,2.824250,0.792749,1,0
2017-02-17,sz.000721,8.8700,8.9100,8.5300,8.6100,8.9000,14336393,125168454.0000,3.289633,-3.258427,1,0
2017-02-20,sz.000721,8.6100,8.7400,8.6000,8.7100,8.6100,5603534,48584983.0000,1.285788,1.161445,1,0
2017-02-21,sz.000721,8.7200,8.9600,8.7200,8.9200,8.7100,12491682,110897611.0000,2.866345,2.411022,1,0
2017-02-22,sz.000721,8.9300,8.9700,8.8000,8.9000,8.9200,8819964,78402746.0000,2.023831,-0.224220,1,0
2017-02-23,sz.000721,8.8700,9.3400,8.8700,9.1400,8.9000,29638931,271172816.0000,6.800957,2.696637,1,0
2017-02-24,sz.000721,9.0800,9.1000,8.9200,9.0000,9.1400,14026082,125939347.0000,3.218429,-1.531732,1,0
2017-02-27,sz.000721,9.0200,9.0400,8.8800,8.8900,9.0000,8953350,80114457.0000,2.054438,-1.222218,1,0
2017-02-28,sz.000721,8.8800,9.0300,8.8500,8.9500,8.8900,6790202,60655769.0000,1.558082,0.674910,1,0
2017-03-01,sz.000721,8.9300,9.3400,8.8400,9.0600,8.9500,19193673,175090885.0000,4.404186,1.229057,1,0
2017-03-02,sz.000721,8.9700,9.1000,8.8600,8.8600,9.0600,11382552,102006095.0000,2.611844,-2.207514,1,0
