date,code,open,high,low,close,preclose,volume,amount,turn,pctChg,tradestatus,isST
2022-01-26,sz.301122,66.0000,76.1100,65.8000,72.4600,50.3100,15886695,1114354133.8200,71.254700,44.027000,1,0
2022-01-27,sz.301122,79.0100,83.0000,68.5100,69.0000,72.4600,10172217,766405852.0000,45.624200,-4.775000,1,0
2022-01-28,sz.301122,70.5000,72.3000,63.6600,64.0100,69.0000,7597450,522540594.8600,34.075900,-7.231900,1,0
2022-02-07,sz.301122,65.2800,73.3800,65.2800,71.0000,64.0100,7121773,490803354.7000,31.942400,10.920200,1,0
2022-02-08,sz.301122,68.7100,70.5000,66.5000,70.5000,71.0000,4558532,311907541.5500,20.445800,-0.704200,1,0
2022-02-09,sz.301122,70.5000,84.6000,66.7300,84.6000,70.5000,7427259,541948191.7700,33.312600,20.000000,1,0
2022-02-10,sz.301122,87.7800,89.9700,76.5100,78.4000,84.6000,7056504,577210313.5200,31.649700,-7.328600,1,0
2022-02-11,sz.301122,76.0300,80.7500,74.3700,76.6000,78.4000,5251331,404746359.4100,23.553200,-2.295900,1,0
2022-02-14,sz.301122,75.9800,79.2800,72.6800,72.7000,76.6000,4373042,330840912.1300,19.613900,-5.091400,1,0
2022-02-15,sz.301122,72.1000,75.3200,70.2000,75.0000,72.7000,3533968,259221083.2500,15.850500,3.163700,1,0
2022-02-16,sz.301122,74.0000,76.8000,73.0600,76.7700,75.0000,3387681,254242718.3000,15.194400,2.360000,1,0
2022-02-17,sz.301122,76.5900,79.1000,73.4900,73.4900,76.7700,3754285,284486207.4100,16.838700,-4.272500,1,0
2022-02-18,sz.301122,71.9000,76.0000,70.7000,74.2600,73.4900,2707910,199161644.6900,12.145500,1.047800,1,0
2022-02-21,sz.301122,75.0000,77.7700,72.5800,76.3800,74.2600,2758781,207486738.8000,12.373600,2.854800,1,0
2022-02-22,sz.301122,75.0000,75.2300,71.6500,72.9000,76.3800,2719274,199595679.5200,12.196400,-4.556200,1,0
2022-02-23,sz.301122,72.8100,79.7700,72.8100,76.9600,72.9000,3127069,236853060.7300,14.025500,5.569300,1,0
2022-02-24,sz.301122,75.8000,77.5000,70.7000,72.2900,76.9600,3185793,235335530.8000,14.288900,-6.068100,1,0
2022-02-25,sz.301122,73.0000,76.8000,72.5000,75.9000,72.2900,2744219,204770075.2000,12.308300,4.993800,1,0
2022-02-28,sz.301122,75.7700,78.2600,72.5700,77.0900,75.9000,2550994,192474680.0000,11.441700,1.567900,1,0
2022-03-01,sz.301122,76.6000,83.0000,76.0000,79.3000,77.0900,3008598,238212240.0000,13.494100,2.866800,1,0
2022-03-02,sz.301122,78.7600,81.5800,77.1200,78.2200,79.3000,2520788,199015203.0000,11.306200,-1.361900,1,0
2022-03-03,sz.301122,79.0700,86.0000,78.0200,81.8800,78.2200,3965830,324463008.0000,17.787500,4.679100,1,0
2022-03-04,sz.301122,81.0000,89.0000,77.5000,78.0000,81.8800,4202857,348655616.0000,18.850600,-4.738600,1,0
2022-03-07,sz.301122,79.0000,82.4400,78.6000,80.4800,78.0000,2913468,233319025.0000,13.067400,3.179500,1,0
2022-03-08,sz.301122,78.5100,78.8800,69.1800,71.1000,80.4800,4022285,296358192.0000,18.040700,-11.655100,1,0
2022-03-09,sz.301122,70.8800,73.8800,67.8800,73.2600,71.1000,3037308,215357157.0000,13.622900,3.038000,1,0
2022-03-10,sz.301122,75.0800,82.4900,73.1300,80.9000,73.2600,3656372,281533552.0000,16.399500,10.428600,1,0
2022-03-11,sz.301122,73.9900,81.1700,72.1100,78.1000,80.9000,4322207,330746608.0000,19.385900,-3.461100,1,0
2022-03-14,sz.301122,77.2200,80.0000,75.3400,75.3400,78.1000,2625406,204184529.0000,11.775400,-3.533900,1,0
2022-03-15,sz.301122,74.8000,75.5400,71.0000,71.2000,75.3400,2215481,162403413.0000,9.936800,-5.495100,1,0
2022-03-16,sz.301122,72.4900,74.6500,68.8000,74.0000,71.2000,2650950,188999802.0000,11.890000,3.932600,1,0
2022-03-17,sz.301122,73.0000,76.2000,71.9000,71.9800,74.0000,2014993,149489558.0000,9.037600,-2.729700,1,0
2022-03-18,sz.301122,71.0100,72.4800,69.8700,71.7000,71.9800,1653977,117933358.6000,7.418400,-0.389000,1,0
2022-03-21,sz.301122,71.3100,75.9900,71.2700,75.6500,71.7000,2372490,173963708.8700,10.641000,5.509100,1,0
2022-03-22,sz.301122,74.8800,74.9900,71.1700,71.7000,75.6500,1756085,127138028.2200,7.876400,-5.221400,1,0
