date,code,open,high,low,close,preclose,volume,amount,turn,pctChg,tradestatus,isST
2021-03-19,sh.688092,44.0000,48.2000,42.8700,43.6100,19.1100,10264231,457816195.2700,85.342100,128.205100,1,0
2021-03-22,sh.688092,46.6600,46.8800,40.5100,41.3100,43.6100,7033565,300754299.9800,58.480700,-5.274000,1,0
2021-03-23,sh.688092,40.2000,40.2700,36.6800,36.7200,41.3100,5293759,203406980.9900,44.015000,-11.111100,1,0
2021-03-24,sh.688092,37.9800,39.2500,36.4000,37.0400,36.7200,3317765,125579110.5700,27.585600,0.871500,1,0
2021-03-25,sh.688092,36.2100,37.9000,35.1000,36.5800,37.0400,3207991,116342237.2800,26.672900,-1.241900,1,0
2021-03-26,sh.688092,36.0000,36.7500,35.3300,35.7000,36.5800,1901813,68272820.8300,15.812700,-2.405700,1,0
2021-03-29,sh.688092,35.8000,36.2300,34.2500,34.4700,35.7000,1737907,60845636.2200,14.449900,-3.445400,1,0
2021-03-30,sh.688092,34.3900,34.7800,33.8000,34.4100,34.4700,1325186,45562825.6300,11.018300,-0.174100,1,0
2021-03-31,sh.688092,34.9100,35.3800,33.8100,34.1800,34.4100,1271032,43912240.4600,10.568000,-0.668400,1,0
2021-04-01,sh.688092,33.9300,34.2000,33.2000,33.9000,34.1800,1155186,38933317.7300,9.604800,-0.819200,1,0
2021-04-02,sh.688092,33.9000,35.6000,33.7500,34.4700,33.9000,1401575,48650944.4700,11.653400,1.681400,1,0
2021-04-06,sh.688092,34.4300,34.7600,34.2100,34.4200,34.4700,824339,28367902.2800,6.854000,-0.145100,1,0
2021-04-07,sh.688092,34.4500,35.1900,34.2500,34.8800,34.4200,1059558,36869601.5000,8.809700,1.336400,1,0
2021-04-08,sh.688092,35.0000,35.0500,34.4300,34.4900,34.8800,851420,29535421.6500,7.079100,-1.118100,1,0
2021-04-09,sh.688092,34.2100,34.6800,34.1200,34.2500,34.4900,612249,21080683.4600,5.090600,-0.695900,1,0
2021-04-12,sh.688092,34.4900,34.5000,33.2800,33.6000,34.2500,828572,28168826.7900,6.889200,-1.897800,1,0
2021-04-13,sh.688092,33.2800,33.9400,32.1500,32.3000,33.6000,774217,25493280.0900,6.437200,-3.869000,1,0
2021-04-14,sh.688092,32.4000,32.7700,32.1800,32.6800,32.3000,513616,16660397.8100,4.270500,1.176500,1,0
2021-04-15,sh.688092,32.6000,32.9900,32.0000,32.5500,32.6800,547635,17790434.1600,4.553300,-0.397800,1,0
2021-04-16,sh.688092,32.3300,34.0300,32.3300,33.5900,32.5500,653529,21843306.5100,5.433800,3.195100,1,0
2021-04-19,sh.688092,33.6200,35.2500,33.5700,34.7300,33.5900,1013426,35038812.3800,8.426100,3.393900,1,0
2021-04-20,sh.688092,35.1700,35.8000,34.0200,34.3000,34.7300,1342079,47004514.7600,11.158700,-1.238100,1,0
2021-04-21,sh.688092,33.8400,33.8400,33.0000,33.2900,34.3000,826255,27532394.7500,6.869900,-2.944600,1,0
2021-04-22,sh.688092,33.2900,33.4100,32.9900,33.2500,33.2900,514414,17039066.8100,4.277100,-0.120200,1,0
2021-04-23,sh.688092,33.2300,33.7100,32.9600,33.2300,33.2500,373050,12428397.3600,3.101700,-0.060200,1,0
2021-04-26,sh.688092,33.2300,33.4600,32.8000,33.1100,33.2300,486467,16122475.2000,4.044700,-0.361100,1,0
2021-04-27,sh.688092,33.1100,33.3900,31.9400,32.4000,33.1100,410736,13310312.9500,3.415100,-2.144400,1,0
2021-04-28,sh.688092,32.0000,32.5000,32.0000,32.1500,32.4000,336027,10820538.7200,2.793900,-0.771600,1,0
2021-04-29,sh.688092,32.3000,32.6700,32.0900,32.1500,32.1500,421184,13637047.7500,3.501900,0.000000,1,0
2021-04-30,sh.688092,32.1500,32.8900,31.9500,32.1700,32.1500,502205,16283527.1800,4.175600,0.062200,1,0
2021-05-06,sh.688092,32.4200,33.8800,32.2300,33.7000,32.1700,891360,29765916.8600,7.411200,4.756000,1,0
2021-05-07,sh.688092,33.5000,34.4800,32.9000,33.0200,33.7000,847425,28515674.3100,7.045900,-2.017800,1,0
2021-05-10,sh.688092,32.5900,33.3300,32.3100,32.7600,33.0200,441629,14421155.1400,3.671900,-0.787400,1,0
2021-05-11,sh.688092,32.5200,34.2900,32.5200,34.1300,32.7600,812556,27349317.4200,6.756000,4.181900,1,0
2021-05-12,sh.688092,33.8000,34.8000,33.4900,33.6200,34.1300,881188,30084134.6600,7.326700,-1.494300,1,0
2021-05-13,sh.688092,33.5400,33.9800,33.2100,33.4900,33.6200,442234,14832273.7200,3.677000,-0.386700,1,0
2021-05-14,sh.688092,33.4800,34.1200,33.4800,34.0000,33.4900,557918,18878876.1200,4.638800,1.522800,1,0
2021-05-17,sh.688092,33.9500,34.3800,33.6000,33.9400,34.0000,474453,16118761.6500,3.944800,-0.176500,1,0
2021-05-18,sh.688092,33.9700,35.3800,33.9700,34.9700,33.9400,1203823,41989228.0800,10.009200,3.034800,1,0
2021-05-19,sh.688092,34.9000,35.4900,34.3800,34.4500,34.9700,770738,26781313.8700,6.408300,-1.487000,1,0
2021-05-20,sh.688092,34.3900,34.7700,33.8600,34.0000,34.4500,528123,18027489.1200,4.391100,-1.306200,1,0
2021-05-21,sh.688092,34.0000,34.1400,33.4900,33.5000,34.0000,528671,17873896.6300,4.395600,-1.470600,1,0
2021-05-24,sh.688092,33.5700,34.0100,33.4100,33.7100,33.5000,292225,9883530.3200,2.429700,0.626900,1,0
2021-05-25,sh.688092,34.4500,35.9900,34.3100,35.7900,33.7100,1875989,66197619.6200,15.597900,6.170300,1,0
2021-05-26,sh.688092,36.0200,36.5900,35.4200,36.2700,35.7900,1743214,62590451.1100,14.494000,1.341200,1,0
2021-05-27,sh.688092,35.9000,36.4600,35.8200,35.9100,36.2700,1100285,39704556.7900,9.148300,-0.992600,1,0
2021-05-28,sh.688092,35.8900,37.4800,35.5800,36.8000,35.9100,1836058,67530466.0500,15.265900,2.478400,1,0
2021-05-31,sh.688092,37.7700,39.0000,36.6800,38.8900,36.8000,1979276,75281915.0400,16.456700,5.679300,1,0
2021-06-01,sh.688092,39.6000,39.8000,37.6500,38.2000,38.8900,1679741,64453943.7300,13.966200,-1.774200,1,0
2021-06-02,sh.688092,38.1300,39.0000,37.8600,38.0100,38.2000,1226535,47177066.2800,10.198000,-0.497400,1,0
2021-06-03,sh.688092,37.7200,40.9000,37.1100,39.1800,38.0100,2150344,83646631.0700,17.879100,3.078100,1,0
2021-06-04,sh.688092,38.6100,40.2900,38.0000,38.4000,39.1800,1401071,55000362.8700,11.649200,-1.990800,1,0
2021-06-07,sh.688092,38.6100,40.0000,38.4100,39.0000,38.4000,798664,31492551.9500,6.640500,1.562500,1,0
2021-06-08,sh.688092,38.7700,39.9800,37.1300,37.8000,39.0000,1101712,41945676.8100,9.160200,-3.076900,1,0
2021-06-09,sh.688092,37.5500,38.0800,36.5000,36.8800,37.8000,698296,25828971.8500,5.806000,-2.433900,1,0
2021-06-10,sh.688092,36.8100,37.8600,36.5100,37.5000,36.8800,724889,27177599.9000,6.027100,1.681100,1,0
2021-06-11,sh.688092,37.7600,37.8700,35.6400,36.0500,37.5000,918582,33491536.4200,7.637600,-3.866700,1,0
2021-06-15,sh.688092,35.8200,36.3500,34.5000,35.2200,36.0500,595071,20948617.4000,4.947700,-2.302400,1,0
2021-06-16,sh.688092,35.1900,35.5300,33.8000,34.0200,35.2200,634674,21847789.7100,5.277000,-3.407200,1,0
2021-06-17,sh.688092,34.0500,34.6900,33.6200,34.5500,34.0200,479420,16357795.5600,3.986100,1.557900,1,0
2021-06-18,sh.688092,34.4400,35.3100,34.2000,34.6600,34.5500,529741,18433285.7800,4.404500,0.318400,1,0
2021-06-21,sh.688092,34.6600,35.5200,34.5700,35.4000,34.6600,396230,13909974.8900,3.294500,2.135000,1,0
2021-06-22,sh.688092,35.6700,35.6700,34.9200,35.0400,35.4000,496196,17536975.0500,4.125600,-1.016900,1,0
2021-06-23,sh.688092,35.1000,35.4500,34.6900,35.0800,35.0400,415186,14600966.7400,3.452100,0.114200,1,0
2021-06-24,sh.688092,35.0000,35.8100,34.9000,35.1600,35.0800,529552,18676641.3000,4.403000,0.228100,1,0
2021-06-25,sh.688092,35.4900,35.7400,34.4000,35.2000,35.1600,708700,24865887.4500,5.892500,0.113800,1,0
2021-06-28,sh.688092,35.2100,36.0000,35.0900,35.4500,35.2000,585117,20804454.0600,4.865000,0.710200,1,0
2021-06-29,sh.688092,35.7700,35.9400,34.2800,34.4700,35.4500,653600,22715914.2700,5.434400,-2.764500,1,0
2021-06-30,sh.688092,34.7600,34.8900,34.4000,34.5500,34.4700,484272,16754170.9900,4.026500,0.232100,1,0
2021-07-01,sh.688092,34.5600,35.5200,34.5600,35.0300,34.5500,598977,21117664.6200,4.980200,1.389300,1,0
2021-07-02,sh.688092,35.1000,35.1000,33.3000,33.6600,35.0300,708441,23990260.9500,5.890300,-3.910900,1,0
2021-07-05,sh.688092,33.5800,35.0000,33.3500,34.8200,33.6600,471315,16204228.2500,3.918800,3.446200,1,0
2021-07-06,sh.688092,34.8000,35.4700,33.8900,34.3900,34.8200,496808,17207561.0300,4.130700,-1.234900,1,0
2021-07-07,sh.688092,34.1200,35.9800,34.1100,35.6000,34.3900,756556,26763246.7100,6.290400,3.518500,1,0
2021-07-08,sh.688092,35.8900,35.8900,35.1500,35.4000,35.6000,526304,18638867.0600,4.376000,-0.561800,1,0
2021-07-09,sh.688092,35.5800,35.7100,34.8200,35.7000,35.4000,373847,13187200.2600,3.108400,0.847500,1,0
2021-07-12,sh.688092,36.0100,36.5300,35.5300,35.8700,35.7000,586828,21090842.1400,4.879200,0.476200,1,0
2021-07-13,sh.688092,35.8700,35.8700,35.1600,35.2800,35.8700,582783,20593813.4000,4.845600,-1.644800,1,0
2021-07-14,sh.688092,35.1000,35.4400,33.8400,33.8900,35.2800,872426,29983560.0100,7.253800,-3.939900,1,0
2021-07-15,sh.688092,33.9700,34.1400,32.4700,32.8600,33.8900,801390,26520273.7500,6.663200,-3.039200,1,0
2021-07-16,sh.688092,32.5000,32.7800,32.0100,32.6700,32.6100,519905,16843412.6400,4.322800,0.184000,1,0
2021-07-19,sh.688092,32.6600,32.6600,31.7600,32.3100,32.6700,537084,17243064.6300,4.465600,-1.101900,1,0
2021-07-20,sh.688092,31.8000,32.7700,31.7500,32.4100,32.3100,521179,16793400.4900,4.333400,0.309500,1,0
2021-07-21,sh.688092,32.6700,32.7300,32.3000,32.5800,32.4100,475953,15460038.5600,3.957300,0.524500,1,0
2021-07-22,sh.688092,32.5800,33.2400,32.2700,33.1000,32.5800,561456,18302530.5100,4.668200,1.596100,1,0
2021-07-23,sh.688092,32.9800,33.0500,32.3000,32.4300,33.1000,483749,15766724.3800,4.022100,-2.024200,1,0
2021-07-26,sh.688092,32.3200,32.7000,31.7700,32.2900,32.4300,434793,13979671.0300,3.615100,-0.431700,1,0
2021-07-27,sh.688092,32.3400,32.6100,31.0300,31.6800,32.2900,1101106,34984110.4700,9.155200,-1.889100,1,0
2021-07-28,sh.688092,31.6800,31.6800,30.1500,30.1900,31.6800,663376,20320996.6500,5.515600,-4.703300,1,0
2021-07-29,sh.688092,30.1900,30.9600,30.1900,30.7300,30.1900,425694,13059098.4400,3.539400,1.788700,1,0
2021-07-30,sh.688092,30.5000,32.7600,30.5000,32.1500,30.7300,856251,27297632.1200,7.119300,4.620900,1,0
