date,code,open,high,low,close,preclose,volume,amount,turn,pctChg,tradestatus,isST
2017-04-13,sz.300638,12.5400,15.0500,12.5400,15.0500,10.4500,6700,99954.0000,0.033500,44.019140,1,0
2017-04-14,sz.300638,16.5600,16.5600,16.5600,16.5600,15.0500,3000,49680.0000,0.015000,10.033220,1,0
2017-04-17,sz.300638,18.2200,18.2200,18.2200,18.2200,16.5600,2500,45550.0000,0.012500,10.024150,1,0
2017-04-18,sz.300638,20.0400,20.0400,20.0400,20.0400,18.2200,4100,82164.0000,0.020500,9.989032,1,0
2017-04-19,sz.300638,22.0400,22.0400,22.0400,22.0400,20.0400,4412,97240.0000,0.022060,9.980040,1,0
2017-04-20,sz.300638,24.2400,24.2400,24.2400,24.2400,22.0400,5400,130896.0000,0.027000,9.981845,1,0
2017-04-21,sz.300638,26.6600,26.6600,26.6600,26.6600,24.2400,5600,149296.0000,0.028000,9.983499,1,0
2017-04-24,sz.300638,29.3300,29.3300,29.3300,29.3300,26.6600,24800,727384.0000,0.124000,10.015000,1,0
2017-04-25,sz.300638,32.2600,32.2600,32.2600,32.2600,29.3300,55500,1790430.0000,0.277500,9.989766,1,0
2017-04-26,sz.300638,35.4900,35.4900,35.4900,35.4900,32.2600,34800,1235052.0000,0.174000,10.012410,1,0
2017-04-27,sz.300638,39.0400,39.0400,39.0400,39.0400,35.4900,105384,4114191.0000,0.526920,10.002820,1,0
2017-04-28,sz.300638,42.9400,42.9400,42.9400,42.9400,39.0400,354630,15227812.0000,1.773150,9.989748,1,0
2017-05-02,sz.300638,45.9600,45.9600,43.5100,43.9200,42.9400,10872226,482055440.0000,54.361130,2.282253,1,0
2017-05-03,sz.300638,43.5000,48.2200,43.5000,47.1500,43.9200,10387652,470469472.0000,51.938260,7.354289,1,0
2017-05-04,sz.300638,44.5600,45.4900,42.4400,43.1800,47.1500,8077787,352664240.0000,40.388935,-8.419938,1,0
2017-05-05,sz.300638,43.0200,43.0800,39.2100,39.3300,43.1800,5749467,236128578.0000,28.747335,-8.916162,1,0
2017-05-08,sz.300638,38.9100,39.9800,37.9000,37.9200,39.3300,3619285,141664970.0000,18.096425,-3.585059,1,0
2017-05-09,sz.300638,37.9900,39.1800,37.7000,38.7100,37.9200,3341159,128939676.0000,16.705795,2.083336,1,0
2017-05-10,sz.300638,38.8600,39.3000,36.8100,37.1200,38.7100,3578706,136231659.0000,17.893530,-4.107466,1,0
2017-05-11,sz.300638,36.5400,37.8500,35.8000,37.7000,37.1200,3465313,127805849.0000,17.326565,1.562505,1,0
2017-05-12,sz.300638,37.5000,38.8900,36.7300,38.4100,37.7000,3865314,146543875.0000,19.326570,1.883287,1,0
2017-05-15,sz.300638,38.2000,39.2500,37.9800,38.1500,38.4100,3262305,125602431.0000,16.311525,-0.676903,1,0
2017-05-16,sz.300638,37.7000,39.0800,36.5000,38.9800,38.1500,3569427,135121208.0000,17.847135,2.175617,1,0
2017-05-17,sz.300638,38.9600,40.6000,38.8000,39.4700,38.9800,3546965,140769000.0000,17.734825,1.257059,1,0
2017-05-18,sz.300638,38.7500,40.1000,38.3900,38.6500,39.4700,2708993,106364758.0000,13.544965,-2.077526,1,0
2017-05-19,sz.300638,38.6800,39.2800,37.7000,37.7200,38.6500,2034267,78165626.0000,10.171335,-2.406210,1,0
2017-05-22,sz.300638,37.5000,37.8300,34.5200,34.7200,37.7200,2700663,97965118.0000,13.503315,-7.953340,1,0
