date,code,open,high,low,close,preclose,volume,amount,turn,pctChg,tradestatus,isST
2017-01-03,sh.603806,46.3100,47.0200,45.8000,46.7500,46.2700,869644,40560472.0000,0.964022,1.037388,1,0
2017-01-04,sh.603806,46.6000,47.5500,46.6000,47.4700,46.7500,1272333,60016918.0000,1.410412,1.540110,1,0
2017-01-05,sh.603806,47.4500,47.4900,47.0100,47.2300,47.4700,881642,41635684.0000,0.977322,-0.505586,1,0
2017-01-06,sh.603806,47.3800,47.3800,46.5000,46.5200,47.2300,859952,40222266.0000,0.953278,-1.503280,1,0
2017-01-09,sh.603806,46.0400,46.5500,46.0100,46.3000,46.5200,907041,41936344.0000,1.005477,-0.472917,1,0
2017-01-10,sh.603806,46.2500,46.8300,46.1200,46.3300,46.3000,805299,37421741.0000,0.892694,0.064800,1,0
2017-01-11,sh.603806,46.3500,46.5400,45.0000,45.0200,46.3300,1385720,63244777.0000,1.536105,-2.827544,1,0
2017-01-12,sh.603806,45.0300,45.4400,45.0200,45.1700,45.0200,781336,35289081.0000,0.866130,0.333180,1,0
2017-01-13,sh.603806,45.2800,45.4200,43.1600,45.2100,45.1700,2267407,100363382.0000,2.513476,0.088556,1,0
2017-01-16,sh.603806,44.8000,46.0800,43.4000,45.8600,45.2100,4043417,181985834.0000,4.482227,1.437738,1,0
2017-01-17,sh.603806,45.8500,46.1200,45.2500,45.9300,45.8600,1209687,55236943.0000,1.340968,0.152638,1,0
2017-01-18,sh.603806,45.8700,45.9200,45.0300,45.0600,45.9300,861383,39199226.0000,0.954864,-1.894184,1,0
2017-01-19,sh.603806,44.8800,44.8800,43.9800,44.0100,45.0600,1151801,51105831.0000,1.276800,-2.330233,1,0
2017-01-20,sh.603806,43.6800,44.9800,43.6500,44.8900,44.0100,915402,40778038.0000,1.014746,1.999548,1,0
2017-01-23,sh.603806,44.9500,45.8600,44.5000,44.9600,44.8900,821921,37131534.0000,0.911120,0.155936,1,0
2017-01-24,sh.603806,44.8000,45.5200,44.7000,45.1100,44.9600,696399,31408371.0000,0.771975,0.333633,1,0
2017-01-25,sh.603806,45.0200,45.7800,44.9200,45.7100,45.1100,886591,40309102.0000,0.982808,1.330079,1,0
2017-01-26,sh.603806,45.5600,46.1500,45.5600,46.1100,45.7100,783295,35962918.0000,0.868302,0.875085,1,0
2017-02-03,sh.603806,46.2000,46.2900,45.5800,45.7600,46.1100,589491,27003349.0000,0.653465,-0.759059,1,0
2017-02-06,sh.603806,45.8400,46.1600,45.5100,45.8900,45.7600,891709,40854025.0000,0.988481,0.284093,1,0
2017-02-07,sh.603806,45.9000,45.9000,45.3300,45.5800,45.8900,787839,35943635.0000,0.873339,-0.675523,1,0
2017-02-08,sh.603806,45.5900,45.5900,44.9500,45.4700,45.5800,1758368,79650630.0000,1.949194,-0.241335,1,0
2017-02-09,sh.603806,45.3600,46.1900,45.3200,45.8900,45.4700,1433040,65645695.0000,1.588560,0.923682,1,0
2017-02-10,sh.603806,45.8800,46.3000,45.6100,45.7900,45.8900,1148671,52812685.0000,1.273330,-0.217909,1,0
2017-02-13,sh.603806,45.7100,46.5600,45.6000,46.4500,45.7900,1371528,63369670.0000,1.520372,1.441362,1,0
2017-02-14,sh.603806,46.6000,46.8400,46.0100,46.2800,46.4500,815053,37673910.0000,0.903506,-0.365989,1,0
2017-02-15,sh.603806,46.2300,46.8000,46.0000,46.0900,46.2800,1417368,65824895.0000,1.571187,-0.410542,1,0
2017-02-16,sh.603806,46.2800,46.4300,46.0500,46.2800,46.0900,1005159,46427968.0000,1.114243,0.412234,1,0
2017-02-17,sh.603806,46.2800,46.3900,45.3800,45.4400,46.2800,1085416,49654147.0000,1.203210,-1.815039,1,0
2017-02-20,sh.603806,45.3100,46.3700,45.1200,46.3300,45.4400,1174546,53854708.0000,1.302013,1.958634,1,0
2017-02-21,sh.603806,46.4400,46.7500,46.1500,46.6000,46.3300,1058773,49277578.0000,1.173676,0.582769,1,0
2017-02-22,sh.603806,46.7000,47.4500,46.4900,47.2700,46.6000,1475835,69247482.0000,1.635999,1.437773,1,0
2017-02-23,sh.603806,47.0000,47.4500,46.6900,47.1700,47.2700,1146560,53872816.0000,1.270990,-0.211556,1,0
2017-02-24,sh.603806,47.1700,48.0800,46.9400,47.7100,47.1700,1485563,70827603.0000,1.646783,1.144797,1,0
