date,code,open,high,low,close,preclose,volume,amount,turn,pctChg,tradestatus,isST
2021-04-20,sz.300983,145.0500,166.0000,130.0100,130.0600,120.8000,8755770,1245238529.2200,43.778900,7.665600,1,0
2021-04-21,sz.300983,123.0000,126.0000,117.0000,117.0300,130.0600,5071473,612831489.7300,25.357400,-10.018500,1,0
2021-04-22,sz.300983,117.1400,121.6500,117.1100,117.5900,117.0300,2701876,321870323.6200,13.509400,0.478500,1,0
2021-04-23,sz.300983,117.5600,117.5600,110.0800,111.6900,117.5900,3367323,378105255.9500,16.836600,-5.017400,1,0
2021-04-26,sz.300983,110.7100,110.8000,103.6900,104.1000,111.6900,3274923,350200843.8500,16.374600,-6.795600,1,0
2021-04-27,sz.300983,103.6000,107.9800,102.0000,104.2000,104.1000,2136520,225557870.9500,10.682600,0.096100,1,0
2021-04-28,sz.300983,103.4600,105.7500,102.6600,105.4000,104.2000,1474059,154090854.8700,7.370300,1.151600,1,0
2021-04-29,sz.300983,105.9500,107.7100,102.8900,103.0000,105.4000,1757595,184242761.6500,8.788000,-2.277000,1,0
2021-04-30,sz.300983,102.1400,103.0000,98.9600,99.0000,103.0000,1847397,185046641.5600,9.237000,-3.883500,1,0
2021-05-06,sz.300983,98.9000,99.9700,98.4500,98.8500,99.0000,802960,79475061.8000,4.014800,-0.151500,1,0
2021-05-07,sz.300983,98.9800,99.4200,95.7500,95.7700,98.8500,1571800,152662508.0500,7.859000,-3.115800,1,0
2021-05-10,sz.300983,95.4500,95.8500,92.0500,92.4000,95.7700,1415543,131907427.2700,7.077700,-3.518800,1,0
2021-05-11,sz.300983,92.3000,94.4900,91.4000,93.9000,92.4000,1107914,103682286.7200,5.539600,1.623400,1,0
2021-05-12,sz.300983,93.7800,94.0000,92.0400,93.3300,93.9000,846652,78593333.6200,4.233300,-0.607000,1,0
2021-05-13,sz.300983,92.5700,94.4100,92.4000,93.6300,93.3300,757690,71034718.0700,3.788500,0.321400,1,0
2021-05-14,sz.300983,93.8800,94.2800,93.0000,93.6600,93.6300,814177,76203775.6200,4.070900,0.032000,1,0
2021-05-17,sz.300983,93.5800,94.2700,93.4000,93.8500,93.6600,734332,68937420.3800,3.671700,0.202900,1,0
