数据由预测者网(www.yucezhe.com)整理，任何问题请联系官方微信:yucezhekefu，或者官方QQ:730809289
股票代码,股票名称,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,成交量,成交额
sz000003,sz000003,1998-08-06,6.19,6.23,6.15,6.15,6.18,362500,2243135.88
sz000003,sz000003,1998-08-07,6.14,6.16,6.0,6.01,6.15,606874,3673807.67
sz000003,sz000003,1998-08-10,5.95,5.95,5.8,5.83,6.01,457700,2673964.34
sz000003,sz000003,1998-08-11,5.25,6.0,5.25,5.66,5.83,520600,2964509.0
sz000003,sz000003,1998-08-12,6.23,6.23,5.62,5.87,5.66,1478661,8603123.35
sz000003,sz000003,1998-08-13,5.87,5.87,5.68,5.8,5.87,449288,2587442.24
sz000003,sz000003,1998-08-14,5.7,5.81,5.47,5.48,5.8,555700,3094117.59
sz000003,sz000003,1998-08-17,5.38,5.38,4.93,4.93,5.48,847797,4293535.24
sz000003,sz000003,1998-08-18,4.92,5.08,4.65,4.8,4.93,565093,2759132.82
sz000003,sz000003,1998-08-19,4.8,5.13,4.8,5.08,4.8,683084,3426767.26
sz000003,sz000003,1998-08-20,5.1,5.22,4.95,5.2,5.08,911173,4669137.81
sz000003,sz000003,1998-08-21,5.22,5.25,5.1,5.2,5.2,685293,3548214.54
sz000003,sz000003,1998-08-24,5.16,5.45,5.16,5.31,5.2,844300,4532321.21
sz000003,sz000003,1998-08-25,5.3,5.3,5.18,5.22,5.31,501928,2620148.2
sz000003,sz000003,1998-08-26,5.21,5.26,5.16,5.23,5.22,635226,3305051.43
sz000003,sz000003,1998-08-27,5.0,5.18,4.9,4.9,5.23,1128554,5587055.5
sz000003,sz000003,1998-08-28,4.85,5.1,4.74,4.94,4.9,1011922,4938095.37
sz000003,sz000003,1998-08-31,4.9,4.9,4.5,4.86,4.94,776119,3664324.23
sz000003,sz000003,1998-09-01,4.88,4.96,4.6,4.85,4.86,725185,3533445.92
sz000003,sz000003,1998-09-02,4.81,4.88,4.71,4.76,4.85,445470,2133221.5
sz000003,sz000003,1998-09-03,4.76,4.85,4.7,4.8,4.76,406494,1947440.48
sz000003,sz000003,1998-09-04,4.81,4.92,4.8,4.84,4.8,519183,2515407.17
sz000003,sz000003,1998-09-07,4.83,4.9,4.78,4.86,4.84,633034,3058130.12
sz000003,sz000003,1998-09-08,4.9,5.0,4.86,4.86,4.86,737830,3633478.34
sz000003,sz000003,1998-09-09,4.85,4.95,4.81,4.95,4.86,792772,3870358.03
sz000003,sz000003,1998-09-10,5.01,5.08,4.98,5.03,4.95,1304575,6569664.51
sz000003,sz000003,1998-09-11,5.07,5.08,4.95,4.97,5.03,849140,4237103.07
sz000003,sz000003,1998-09-14,4.95,5.08,4.88,5.06,4.97,1480076,7356974.5
sz000003,sz000003,1998-09-15,5.06,5.2,5.01,5.05,5.06,1662977,8494769.79
sz000003,sz000003,1998-09-16,5.05,5.11,4.97,5.05,5.05,996747,4998086.82
sz000003,sz000003,1998-09-17,5.1,5.29,5.02,5.05,5.05,1536162,7915126.25
sz000003,sz000003,1998-09-18,5.05,5.3,4.98,5.12,5.05,2073231,10675389.26
sz000003,sz000003,1998-09-21,5.11,5.28,5.06,5.26,5.12,1388553,7195471.47
sz000003,sz000003,1998-09-22,5.3,5.32,5.09,5.14,5.26,1021191,5282809.17
sz000003,sz000003,1998-09-23,5.2,5.2,5.05,5.09,5.14,890518,4528641.79
sz000003,sz000003,1998-09-24,5.1,5.1,4.89,4.9,5.09,1074700,5339484.4
sz000003,sz000003,1998-09-25,4.86,4.97,4.8,4.94,4.9,616301,3017272.59
sz000003,sz000003,1998-09-28,4.9,5.09,4.83,5.0,4.94,707897,3507587.79
sz000003,sz000003,1998-09-29,5.0,5.08,4.97,4.99,5.0,568439,2853391.02
sz000003,sz000003,1998-09-30,5.01,5.04,4.92,5.0,4.99,516753,2579874.58
sz000003,sz000003,1998-10-05,5.0,5.08,4.98,5.01,5.0,427971,2147878.35
sz000003,sz000003,1998-10-06,5.05,5.05,4.86,4.88,5.01,427971,2147878.35
sz000003,sz000003,1998-10-07,4.88,4.95,4.8,4.82,4.88,475300,2300000.0
sz000003,sz000003,1998-10-08,4.83,4.92,4.82,4.9,4.82,449723,2187267.55
sz000003,sz000003,1998-10-09,4.9,4.98,4.88,4.9,4.9,492102,2417060.52
sz000003,sz000003,1998-10-12,4.86,4.98,4.85,4.95,4.9,578754,2839393.76
sz000003,sz000003,1998-10-13,4.95,5.01,4.86,4.9,4.95,516550,2565509.73
sz000003,sz000003,1998-10-14,4.91,4.95,4.85,4.88,4.9,464391,2260054.04
sz000003,sz000003,1998-10-15,4.9,4.9,4.83,4.88,4.88,649532,3152479.06
sz000003,sz000003,1998-10-16,4.9,4.95,4.88,4.91,4.88,564992,2776081.68
sz000003,sz000003,1998-10-19,4.98,5.04,4.92,5.04,4.91,1106681,5523789.03
sz000003,sz000003,1998-10-20,5.06,5.09,4.9,4.93,5.04,702700,3526106.0
sz000003,sz000003,1998-10-21,4.92,4.93,4.7,4.76,4.93,788558,3795779.94
sz000003,sz000003,1998-10-22,4.7,4.8,4.65,4.8,4.76,591895,2793693.26
sz000003,sz000003,1998-10-23,4.81,4.86,4.73,4.76,4.8,396438,1902292.27
sz000003,sz000003,1998-10-26,4.76,4.88,4.64,4.8,4.76,881055,4177005.94
sz000003,sz000003,1998-10-27,4.79,4.83,4.68,4.74,4.8,548824,2607693.7
sz000003,sz000003,1998-10-28,4.7,4.8,4.68,4.78,4.74,547029,2591426.45
sz000003,sz000003,1998-10-29,4.8,4.8,4.7,4.71,4.78,453396,2137255.94
sz000003,sz000003,1998-10-30,4.7,4.78,4.67,4.71,4.71,613504,2899282.2
sz000003,sz000003,1998-11-02,4.7,4.78,4.68,4.73,4.71,493685,2329422.93
sz000003,sz000003,1998-11-03,4.73,4.78,4.69,4.77,4.73,624378,2948943.61
sz000003,sz000003,1998-11-04,4.78,5.0,4.75,4.9,4.77,1448732,7078499.34
sz000003,sz000003,1998-11-05,4.9,4.95,4.81,4.86,4.9,725667,3538546.68
sz000003,sz000003,1998-11-06,4.88,5.12,4.86,5.08,4.86,2896684,14600932.44
sz000003,sz000003,1998-11-09,5.18,5.3,5.06,5.3,5.08,2910524,15014284.87
sz000003,sz000003,1998-11-10,5.3,5.3,5.15,5.17,5.3,1607297,8352521.47
sz000003,sz000003,1998-11-11,5.15,5.5,5.15,5.43,5.17,4247349,22866760.54
sz000003,sz000003,1998-11-12,5.45,5.67,5.4,5.48,5.43,3345810,18459755.96
sz000003,sz000003,1998-11-13,5.45,5.47,5.31,5.37,5.48,1724621,9257810.37
sz000003,sz000003,1998-11-16,5.35,5.5,5.31,5.38,5.37,1272719,6864185.38
sz000003,sz000003,1998-11-17,5.42,5.46,5.22,5.25,5.38,1185709,6303781.35
sz000003,sz000003,1998-11-18,5.25,5.28,5.1,5.13,5.25,1276146,6588356.04
sz000003,sz000003,1998-11-19,5.1,5.22,5.09,5.15,5.13,760604,3917155.58
sz000003,sz000003,1998-11-20,5.16,5.24,5.15,5.17,5.15,586234,3036274.12
sz000003,sz000003,1998-11-23,5.18,5.24,5.06,5.15,5.17,536500,2744517.4
sz000003,sz000003,1998-11-24,5.18,5.18,5.08,5.08,5.15,533234,2722514.85
sz000003,sz000003,1998-11-25,5.1,5.18,5.0,5.0,5.08,598045,3024122.16
sz000003,sz000003,1998-11-26,4.98,5.24,4.96,5.1,5.0,1340675,6889553.48
sz000003,sz000003,1998-11-27,5.11,5.44,5.08,5.21,5.1,1703986,8983769.15
sz000003,sz000003,1998-11-30,5.25,5.3,5.13,5.17,5.21,774087,4010889.34
sz000003,sz000003,1998-12-01,5.15,5.39,5.14,5.25,5.17,1962396,10401050.27
sz000003,sz000003,1998-12-02,5.28,5.49,5.24,5.48,5.25,3843742,20751659.95
sz000003,sz000003,1998-12-03,5.48,5.5,5.27,5.3,5.48,1357948,7281582.51
sz000003,sz000003,1998-12-04,5.3,5.34,5.06,5.09,5.3,1489632,7659504.02
sz000003,sz000003,1998-12-07,5.2,5.32,5.1,5.13,5.09,751347,3894906.01
sz000003,sz000003,1998-12-08,5.13,5.2,5.1,5.16,5.13,394521,2030063.47
sz000003,sz000003,1998-12-09,5.18,5.18,5.1,5.1,5.16,393489,2014750.9
sz000003,sz000003,1998-12-10,5.1,5.15,4.97,4.98,5.1,680810,3419739.94
sz000003,sz000003,1998-12-11,4.95,5.0,4.84,4.99,4.98,581121,2855668.67
sz000003,sz000003,1998-12-14,4.98,4.98,4.84,4.84,4.99,399170,1946616.0
sz000003,sz000003,1998-12-15,4.83,5.14,4.71,5.08,4.84,956263,4716699.04
sz000003,sz000003,1998-12-16,5.06,5.12,4.9,4.9,5.08,491250,2458772.49
sz000003,sz000003,1998-12-17,4.9,4.98,4.81,4.93,4.9,468394,2294082.18
sz000003,sz000003,1998-12-18,4.93,5.05,4.85,4.99,4.93,418904,2075229.8
sz000003,sz000003,1998-12-21,4.99,5.12,4.93,5.1,4.99,952808,4831517.92
sz000003,sz000003,1998-12-22,5.1,5.15,5.03,5.14,5.1,624185,3177334.25
sz000003,sz000003,1998-12-23,5.1,5.28,5.07,5.1,5.14,997008,5158976.76
sz000003,sz000003,1998-12-24,5.1,5.14,5.04,5.1,5.1,516678,2621057.14
sz000003,sz000003,1998-12-25,5.1,5.17,5.05,5.08,5.1,437586,2235798.83
sz000003,sz000003,1998-12-28,5.07,5.11,4.88,4.91,5.08,617900,3086552.07
sz000003,sz000003,1998-12-29,4.85,5.1,4.85,4.95,4.91,679057,3396307.92
sz000003,sz000003,1998-12-30,5.0,5.12,4.88,5.07,4.95,852317,4285595.39
sz000003,sz000003,1998-12-31,5.05,5.12,5.04,5.11,5.07,250444,1273730.06
sz000003,sz000003,1999-01-04,5.04,5.3,5.01,5.23,5.11,2809358,14657541.52
sz000003,sz000003,1999-01-05,5.2,5.45,5.19,5.34,5.23,4900540,26280363.37
sz000003,sz000003,1999-01-06,5.34,5.54,5.29,5.4,5.34,3542066,19187041.41
sz000003,sz000003,1999-01-07,5.41,5.45,5.27,5.35,5.4,1678205,8949526.32
sz000003,sz000003,1999-01-08,5.33,5.42,5.31,5.39,5.35,1847551,9908371.18
sz000003,sz000003,1999-01-11,5.37,5.37,5.2,5.25,5.39,1875218,9831302.38
sz000003,sz000003,1999-01-12,5.21,5.39,5.13,5.23,5.25,1569002,8298418.48
sz000003,sz000003,1999-01-13,5.25,5.45,5.13,5.19,5.23,2848841,15110016.45
sz000003,sz000003,1999-01-14,5.2,5.28,4.67,4.78,5.19,3988759,19596552.57
sz000003,sz000003,1999-01-15,4.6,4.6,4.3,4.3,4.78,4074722,17679670.83
sz000003,sz000003,1999-01-18,4.1,4.34,4.01,4.33,4.3,2470131,10267191.66
sz000003,sz000003,1999-01-19,4.28,4.31,4.18,4.29,4.33,1187883,5038011.03
sz000003,sz000003,1999-01-20,4.29,4.41,4.23,4.26,4.29,1019716,4381868.5
sz000003,sz000003,1999-01-21,4.24,4.3,4.12,4.22,4.26,1081105,4529708.0
sz000003,sz000003,1999-01-22,4.2,4.28,4.18,4.21,4.22,1186020,5007097.0
sz000003,sz000003,1999-01-25,4.22,4.32,4.15,4.25,4.21,1270091,5354015.0
sz000003,sz000003,1999-01-26,4.24,4.34,4.21,4.28,4.25,1100699,4712754.0
sz000003,sz000003,1999-01-27,4.27,4.46,4.22,4.42,4.28,1808700,7919700.0
sz000003,sz000003,1999-01-28,4.48,4.48,4.28,4.3,4.42,819400,3548712.0
sz000003,sz000003,1999-01-29,4.3,4.4,4.25,4.33,4.3,699580,3032455.0
sz000003,sz000003,1999-02-01,4.3,4.47,4.25,4.44,4.33,1468870,6433619.0
sz000003,sz000003,1999-02-02,4.45,4.51,4.3,4.36,4.44,1108407,4872963.0
sz000003,sz000003,1999-02-03,4.35,4.36,4.25,4.26,4.36,697468,2991695.0
sz000003,sz000003,1999-02-04,4.23,4.27,4.17,4.18,4.26,654566,2747938.0
sz000003,sz000003,1999-02-05,4.17,4.2,3.98,4.0,4.18,867591,3528186.0
sz000003,sz000003,1999-02-08,3.98,4.06,3.9,3.9,4.0,657551,2594761.0
sz000003,sz000003,1999-02-09,3.9,4.02,3.9,3.99,3.9,514206,2044136.0
sz000003,sz000003,1999-03-01,4.0,4.13,3.95,4.09,3.99,370543,1501831.73
sz000003,sz000003,1999-03-02,4.06,4.16,4.06,4.1,4.09,333962,1369166.0
sz000003,sz000003,1999-03-03,4.11,4.22,4.05,4.21,4.1,718532,2988469.0
sz000003,sz000003,1999-03-04,4.2,4.26,4.12,4.26,4.21,682555,2864203.0
sz000003,sz000003,1999-03-05,4.25,4.68,4.25,4.47,4.26,3106507,13993505.0
sz000003,sz000003,1999-03-08,4.46,4.5,4.36,4.42,4.47,1009480,4458729.0
sz000003,sz000003,1999-03-09,4.42,4.43,4.32,4.32,4.42,838872,3666509.0
sz000003,sz000003,1999-03-10,4.29,4.36,4.21,4.32,4.32,679830,2908083.0
sz000003,sz000003,1999-03-11,4.29,4.49,4.25,4.4,4.32,962480,4237303.0
sz000003,sz000003,1999-03-12,4.42,4.46,4.35,4.45,4.4,975351,4303691.0
sz000003,sz000003,1999-03-15,4.47,4.59,4.45,4.46,4.45,1693897,7651768.0
sz000003,sz000003,1999-03-16,4.5,4.5,4.37,4.43,4.46,716171,3153136.0
sz000003,sz000003,1999-03-17,4.43,4.56,4.39,4.39,4.43,1088403,4861318.0
sz000003,sz000003,1999-03-18,4.38,4.39,4.28,4.29,4.39,858783,3704950.0
sz000003,sz000003,1999-03-19,4.3,4.4,4.25,4.39,4.29,663456,2887818.14
sz000003,sz000003,1999-03-22,4.39,4.53,4.38,4.42,4.39,1396150,6235099.0
sz000003,sz000003,1999-03-23,4.41,4.6,4.41,4.59,4.42,2043495,9236941.0
sz000003,sz000003,1999-03-24,4.65,4.65,4.45,4.47,4.59,919195,4150416.0
sz000003,sz000003,1999-03-25,4.45,4.49,4.4,4.4,4.47,610028,2701394.0
sz000003,sz000003,1999-03-26,4.4,4.5,4.39,4.46,4.4,603061,2671964.0
sz000003,sz000003,1999-03-29,4.45,4.52,4.38,4.45,4.46,583670,2589629.0
sz000003,sz000003,1999-03-30,4.45,4.48,4.36,4.38,4.45,664583,2930522.0
sz000003,sz000003,1999-03-31,4.36,4.45,4.33,4.45,4.38,503377,2206677.0
sz000003,sz000003,1999-04-01,4.5,4.59,4.45,4.54,4.45,1416911,6410357.0
sz000003,sz000003,1999-04-02,4.55,4.65,4.47,4.58,4.54,2716213,12503728.0
sz000003,sz000003,1999-04-05,4.62,4.85,4.62,4.79,4.58,4668501,22303628.0
sz000003,sz000003,1999-04-06,4.79,4.84,4.72,4.8,4.79,1613904,7699529.0
sz000003,sz000003,1999-04-07,4.76,4.9,4.76,4.84,4.8,1743568,8406014.34
sz000003,sz000003,1999-04-08,4.85,4.86,4.7,4.75,4.84,1176554,5594783.0
sz000003,sz000003,1999-04-09,4.74,4.8,4.72,4.78,4.75,1088991,5197936.6
sz000003,sz000003,1999-04-12,4.76,4.83,4.61,4.76,4.78,1415358,6643962.31
sz000003,sz000003,1999-04-13,4.74,4.93,4.64,4.67,4.76,1256375,6026732.0
sz000003,sz000003,1999-04-14,4.69,4.73,4.61,4.67,4.67,706810,3289247.0
sz000003,sz000003,1999-04-15,4.7,4.76,4.5,4.56,4.67,1005840,4635241.0
sz000003,sz000003,1999-04-16,4.52,4.6,4.45,4.48,4.56,883387,3989387.0
sz000003,sz000003,1999-04-19,4.5,4.58,4.39,4.47,4.48,829137,3711503.0
sz000003,sz000003,1999-04-20,4.47,4.6,4.47,4.6,4.47,675180,3078574.38
sz000003,sz000003,1999-04-21,4.6,4.65,4.5,4.5,4.6,795422,3640325.0
sz000003,sz000003,1999-04-22,4.45,4.49,4.3,4.42,4.5,959435,4210761.0
sz000003,sz000003,1999-04-23,4.4,4.6,4.4,4.56,4.42,1080189,4900288.0
sz000003,sz000003,1999-04-26,4.55,4.8,4.5,4.7,4.56,2789393,13166579.0
sz000003,sz000003,1999-04-27,4.66,4.74,4.36,4.4,4.7,1705020,7702998.0
sz000003,sz000003,1999-04-28,4.4,4.48,4.15,4.16,4.4,2028868,8638292.27
sz000003,sz000003,1999-04-29,4.16,4.26,4.1,4.22,4.16,1058691,4440064.0
sz000003,sz000003,1999-04-30,4.16,4.3,4.13,4.26,4.22,835226,3546013.0
sz000003,sz000003,1999-05-04,4.2,4.3,4.15,4.22,4.26,655604,2789599.0
sz000003,sz000003,1999-05-05,4.2,4.32,4.2,4.28,4.22,489715,2078506.0
sz000003,sz000003,1999-05-06,4.27,4.3,4.25,4.3,4.28,603210,2585166.0
sz000003,sz000003,1999-05-07,4.31,4.32,4.25,4.25,4.3,417686,1787492.0
sz000003,sz000003,1999-05-10,4.08,4.19,3.96,3.99,4.25,1032714,4194950.0
sz000003,sz000003,1999-05-11,3.98,4.13,3.98,4.11,3.99,587079,2389171.0
sz000003,sz000003,1999-05-12,4.11,4.2,4.09,4.1,4.11,491211,2030240.0
sz000003,sz000003,1999-05-13,4.08,4.08,4.02,4.08,4.1,417814,1691630.0
sz000003,sz000003,1999-05-14,4.03,4.06,3.92,3.95,4.08,466200,1855394.0
sz000003,sz000003,1999-05-17,3.95,3.96,3.8,3.85,3.95,357396,1382105.0
sz000003,sz000003,1999-05-18,3.86,3.96,3.82,3.85,3.85,337136,1315678.0
sz000003,sz000003,1999-05-19,3.83,4.03,3.8,4.02,3.85,603396,2370828.0
sz000003,sz000003,1999-05-20,4.05,4.2,3.98,4.16,4.02,961456,3946502.0
sz000003,sz000003,1999-05-21,4.16,4.25,4.05,4.09,4.16,901602,3718281.0
sz000003,sz000003,1999-05-24,4.07,4.2,3.98,4.15,4.09,2207879,8966721.0
sz000003,sz000003,1999-05-25,4.16,4.29,4.12,4.16,4.15,2395903,10075537.0
sz000003,sz000003,1999-05-26,4.11,4.49,4.08,4.39,4.16,3228736,14012070.0
sz000003,sz000003,1999-05-27,4.4,4.58,4.3,4.49,4.39,4134219,18390914.0
sz000003,sz000003,1999-05-28,4.5,4.54,4.28,4.32,4.49,2006688,8737716.0
sz000003,sz000003,1999-05-31,4.3,4.55,4.23,4.31,4.32,3264774,14375528.0
sz000003,sz000003,1999-06-01,4.34,4.35,4.23,4.3,4.31,1742764,7440958.0
sz000003,sz000003,1999-06-02,4.3,4.71,4.3,4.51,4.3,6201660,27955001.0
sz000003,sz000003,1999-06-03,4.55,4.73,4.46,4.56,4.51,4369438,20044583.0
sz000003,sz000003,1999-06-04,4.6,4.6,4.4,4.44,4.56,1851179,8279163.0
sz000003,sz000003,1999-06-07,4.5,4.67,4.48,4.66,4.44,3951731,18148554.0
sz000003,sz000003,1999-06-08,4.75,4.75,4.52,4.63,4.66,2271242,10495546.0
sz000003,sz000003,1999-06-09,4.63,4.85,4.48,4.68,4.63,3244587,15180720.0
sz000003,sz000003,1999-06-10,4.85,5.1,4.71,5.0,4.68,9918065,49176502.0
sz000003,sz000003,1999-06-14,5.2,5.5,5.2,5.5,5.0,5688200,30913308.0
sz000003,sz000003,1999-06-15,6.05,6.05,4.99,5.17,5.5,9813053,54800784.0
sz000003,sz000003,1999-06-16,5.3,5.6,5.2,5.58,5.17,6702262,36197821.0
sz000003,sz000003,1999-06-17,5.7,5.78,5.29,5.45,5.58,5563942,30222861.0
sz000003,sz000003,1999-06-18,5.4,5.48,5.18,5.3,5.45,4527469,23881868.0
sz000003,sz000003,1999-06-21,5.3,5.55,5.18,5.49,5.3,6481996,34969387.0
sz000003,sz000003,1999-06-22,5.5,5.75,5.42,5.7,5.49,8018999,45024858.0
sz000003,sz000003,1999-06-23,5.71,6.14,5.71,5.92,5.7,7932272,47034907.0
sz000003,sz000003,1999-06-24,5.95,6.0,5.7,5.83,5.92,7650019,44490825.0
sz000003,sz000003,1999-06-25,5.8,5.8,5.25,5.26,5.83,7905703,44551939.0
sz000003,sz000003,1999-06-28,5.26,5.79,5.25,5.79,5.26,5534631,30945469.0
sz000003,sz000003,1999-06-29,6.2,6.37,5.95,6.37,5.79,17172653,107221528.0
sz000003,sz000003,1999-06-30,6.67,6.67,6.06,6.1,6.37,11046952,70424097.0
sz000003,sz000003,1999-07-01,6.1,6.1,5.49,5.49,6.1,6441100,36515892.0
sz000003,sz000003,1999-07-02,5.5,6.04,5.5,6.04,5.49,9303561,55032338.0
sz000003,sz000003,1999-07-05,6.58,6.64,6.58,6.64,6.04,2568558,17055183.0
sz000003,sz000003,1999-07-06,7.28,7.28,6.3,6.74,6.64,24382322,167664967.0
sz000003,sz000003,1999-07-07,6.7,6.73,6.2,6.64,6.74,6959232,44819319.0
sz000003,sz000003,1999-07-08,6.59,6.6,6.35,6.46,6.64,3764514,24365760.0
sz000003,sz000003,1999-07-09,6.4,7.02,6.29,6.9,6.46,8917000,60434453.0
sz000003,sz000003,1999-07-12,6.88,6.99,6.5,6.62,6.9,4614655,30982186.0
sz000003,sz000003,1999-07-13,6.55,6.55,6.1,6.26,6.62,3616111,22998550.0
sz000003,sz000003,1999-07-14,6.2,6.8,6.17,6.59,6.26,3919561,25353304.0
sz000003,sz000003,1999-07-15,6.6,6.72,6.4,6.43,6.59,2037238,13160437.0
sz000003,sz000003,1999-07-16,6.45,6.5,6.2,6.27,6.43,2784768,17531812.0
sz000003,sz000003,1999-07-19,6.1,6.1,5.78,5.82,6.27,3172264,18798629.0
sz000003,sz000003,1999-07-20,5.79,6.2,5.57,6.2,5.82,3715939,22045394.0
sz000003,sz000003,1999-07-21,6.29,6.4,6.02,6.22,6.2,4182715,25975878.0
sz000003,sz000003,1999-07-22,6.23,6.34,5.91,5.99,6.22,3623871,22328190.0
sz000003,sz000003,1999-07-23,5.94,6.25,5.9,6.06,5.99,2269763,13796707.0
sz000003,sz000003,1999-07-26,6.05,6.4,5.86,6.26,6.06,3406841,20843745.0
sz000003,sz000003,1999-07-27,6.32,6.32,6.09,6.1,6.26,1686100,10404194.0
sz000003,sz000003,1999-07-28,6.03,6.22,6.03,6.13,6.1,1354999,8292634.0
sz000003,sz000003,1999-07-29,6.13,6.2,6.03,6.08,6.13,1682006,10203337.0
sz000003,sz000003,1999-07-30,6.03,6.2,6.0,6.11,6.08,1811284,11052194.0
sz000003,sz000003,1999-08-02,6.11,6.26,6.1,6.17,6.11,1807887,11176048.0
sz000003,sz000003,1999-08-03,6.17,6.5,6.1,6.44,6.17,5322100,33721908.0
sz000003,sz000003,1999-08-04,6.48,6.48,6.26,6.34,6.44,1968873,12456163.0
sz000003,sz000003,1999-08-05,6.34,6.59,6.33,6.48,6.34,3912948,25279197.0
sz000003,sz000003,1999-08-06,6.48,6.48,6.1,6.28,6.48,2436983,15264032.0
sz000003,sz000003,1999-08-09,6.28,6.3,6.12,6.16,6.28,1612193,9964246.0
sz000003,sz000003,1999-08-10,6.2,6.39,6.15,6.2,6.16,1374237,8586011.0
sz000003,sz000003,1999-08-11,6.2,6.3,6.05,6.09,6.2,1242430,7627832.0
sz000003,sz000003,1999-08-12,6.1,6.2,6.03,6.07,6.09,1004405,6144876.0
sz000003,sz000003,1999-08-13,6.14,6.16,6.01,6.03,6.07,912071,5516071.46
sz000003,sz000003,1999-08-16,6.05,6.1,5.81,5.88,6.03,966096,5680817.0
sz000003,sz000003,1999-08-17,5.88,6.08,5.88,5.93,5.88,911346,5450172.0
sz000003,sz000003,1999-08-18,5.95,6.0,5.76,5.93,5.93,984931,5743586.0
sz000003,sz000003,1999-08-19,5.94,6.2,5.94,6.14,5.93,2267951,13855001.0
sz000003,sz000003,1999-08-20,6.16,6.2,6.01,6.17,6.14,1898697,11635177.0
sz000003,sz000003,1999-08-23,6.76,6.78,6.38,6.43,6.17,5219766,33787316.0
sz000003,sz000003,1999-08-24,6.45,6.5,6.38,6.43,6.43,2236221,14375800.68
sz000003,sz000003,1999-08-25,6.45,6.48,6.15,6.25,6.43,1613509,10146918.0
sz000003,sz000003,1999-08-26,6.2,6.32,6.18,6.29,6.25,1012505,6351962.0
sz000003,sz000003,1999-08-27,6.3,6.33,6.2,6.28,6.29,1164305,7314841.0
sz000003,sz000003,1999-08-30,6.22,6.25,6.02,6.03,6.28,2022000,12342651.0
sz000003,sz000003,1999-08-31,6.05,6.26,6.03,6.2,6.03,1523861,9311735.0
sz000003,sz000003,1999-09-01,6.19,6.19,6.05,6.08,6.2,793183,4833468.0
sz000003,sz000003,1999-09-02,6.06,6.2,6.03,6.15,6.08,710474,4330496.0
sz000003,sz000003,1999-09-03,6.15,6.19,6.05,6.08,6.15,704500,4311620.8
sz000003,sz000003,1999-09-06,6.03,6.03,5.85,5.89,6.08,848260,5012925.0
sz000003,sz000003,1999-09-07,5.89,5.99,5.85,5.93,5.89,538010,3188040.0
sz000003,sz000003,1999-09-08,5.93,6.0,5.9,5.94,5.93,507937,3023518.53
sz000003,sz000003,1999-09-09,6.0,6.26,6.0,6.26,5.94,1775017,10965330.01
sz000003,sz000003,1999-09-10,6.27,6.33,6.11,6.14,6.26,1915831,11864777.9
sz000003,sz000003,1999-09-13,6.1,6.2,6.08,6.16,6.14,1251455,7707581.59
sz000003,sz000003,1999-09-14,6.18,6.31,6.18,6.2,6.16,1330730,8302432.93
sz000003,sz000003,1999-09-15,6.21,6.26,6.1,6.12,6.2,921291,5653807.21
sz000003,sz000003,1999-09-16,6.12,6.15,6.04,6.08,6.12,877582,5336380.12
sz000003,sz000003,1999-09-17,6.08,6.18,6.03,6.09,6.08,809531,4915732.22
sz000003,sz000003,1999-09-20,6.18,6.18,6.0,6.01,6.09,658005,3975243.0
sz000003,sz000003,1999-09-21,6.08,6.08,5.98,5.99,6.01,571212,3429899.62
sz000003,sz000003,1999-09-22,6.04,6.04,5.95,5.97,5.99,558036,3344889.38
sz000003,sz000003,1999-09-23,6.02,6.03,5.85,5.87,5.97,819310,4830990.51
sz000003,sz000003,1999-09-24,6.0,6.01,5.93,5.96,5.87,429637,2562982.72
sz000003,sz000003,1999-09-27,6.0,6.0,5.82,5.87,5.96,603808,3562059.54
sz000003,sz000003,1999-09-28,5.87,5.92,5.76,5.81,5.87,637579,3713805.7
sz000003,sz000003,1999-09-29,5.81,5.9,5.8,5.82,5.81,626634,3647913.29
sz000003,sz000003,1999-09-30,5.82,5.9,5.72,5.74,5.82,603230,3485563.67
sz000003,sz000003,1999-10-08,5.75,5.75,5.54,5.57,5.74,422079,2363924.27
sz000003,sz000003,1999-10-11,5.5,5.6,5.38,5.42,5.57,656707,3586047.62
sz000003,sz000003,1999-10-12,5.5,5.5,5.4,5.49,5.42,504487,2746381.09
sz000003,sz000003,1999-10-13,5.5,5.54,5.35,5.36,5.49,509827,2756044.05
sz000003,sz000003,1999-10-14,5.3,5.46,5.19,5.28,5.36,744500,3927602.0
sz000003,sz000003,1999-10-15,5.3,5.45,5.28,5.44,5.28,483075,2604572.26
sz000003,sz000003,1999-10-18,5.48,5.49,5.25,5.26,5.44,366201,1953957.06
sz000003,sz000003,1999-10-19,5.25,5.25,5.1,5.11,5.26,552683,2846488.42
sz000003,sz000003,1999-10-20,5.1,5.17,5.05,5.14,5.11,363295,1856354.1
sz000003,sz000003,1999-10-21,5.15,5.15,4.99,5.0,5.14,663250,3333587.5
sz000003,sz000003,1999-10-22,5.0,5.15,4.9,5.1,5.0,582816,2950614.6
sz000003,sz000003,1999-10-25,5.15,5.15,5.0,5.0,5.1,412956,2076182.0
sz000003,sz000003,1999-10-26,5.0,5.08,4.96,5.07,5.0,356815,1800173.78
sz000003,sz000003,1999-10-27,5.1,5.4,5.1,5.3,5.07,823797,4341222.51
sz000003,sz000003,1999-10-28,5.38,5.38,5.22,5.26,5.3,766651,4082026.43
sz000003,sz000003,1999-10-29,5.29,5.3,5.15,5.18,5.26,442900,2301386.0
